time,tavg,tmin,tmax,prcp
1991-08-22,30.4,26.8,34.6,0.3
1991-08-23,31.3,26.700000000000003,35.8,0.0
1991-08-24,32.0,26.6,35.9,0.0
1991-08-25,29.3,26.05,36.0,0.0
1991-08-26,29.4,25.5,36.35,3.3
1991-08-27,30.7,27.0,36.7,0.0
1991-08-28,31.1,27.5,35.9,0.0
1991-08-29,30.3,27.2,36.8,0.0
1991-08-30,29.8,26.3,36.6,0.0
1991-08-31,30.1,25.9,36.3,0.0
1991-09-01,30.4,26.1,35.9,0.0
1991-09-02,30.2,25.9,36.6,0.0
1991-09-03,29.8,25.9,36.5,0.0
1991-09-04,29.8,26.9,35.6,0.0
1991-09-05,30.6,27.8,36.4,0.0
1991-09-06,29.9,25.0,36.5,24.25
1991-09-07,29.4,23.0,35.1,48.5
1991-09-08,30.1,27.1,36.1,0.3
1991-09-09,29.9,26.5,35.7,0.0
1991-09-10,28.5,25.9,35.325,0.0
1991-09-11,28.9,25.5,34.95,0.0
1991-09-12,29.9,24.9,34.575,0.0
1991-09-13,28.6,25.8,34.2,0.15
1991-09-14,28.8,24.9,34.8,0.3
1991-09-15,28.6,24.6,34.4,0.0
1991-09-16,28.0,24.3,32.1,0.8
1991-09-17,30.4,25.1,35.4,0.0
1991-09-18,29.9,25.75,34.5,0.0
1991-09-19,28.4,26.4,32.8,0.0
1991-09-20,28.1,25.8,31.1,0.0
1991-09-21,28.3,23.9,31.7,1.0
1991-09-22,28.9,23.3,36.0,0.0
1991-09-23,28.5,22.7,34.5,16.5
1991-09-24,28.5,22.1,33.7,36.3
1991-09-25,29.5,24.0,35.2,14.7
1991-09-26,30.0,26.2,35.3,0.0
1991-09-27,29.7,26.9,35.2,0.0
1991-09-28,29.9,25.2,35.1,0.0
1991-09-29,28.6,25.2,33.8,0.4
1991-09-30,30.2,25.2,35.5,0.8
1991-10-01,30.6,26.0,35.8,0.0
1991-10-02,27.7,25.3,34.9,0.3333333333333333
1991-10-03,27.2,24.6,33.6,0.6666666666666666
1991-10-04,28.0,24.525,32.9,1.0
1991-10-05,29.4,24.450000000000003,34.4,0.0
1991-10-06,28.8,24.375,34.7,0.15
1991-10-07,27.6,24.3,32.0,0.3
1991-10-08,28.8,26.0,33.8,0.0
1991-10-09,28.7,25.8,33.9,2.3
1991-10-10,27.5,23.0,34.0,4.6
1991-10-11,29.6,25.4,34.9,0.3
1991-10-12,28.8,25.15,34.7,0.0
1991-10-13,29.3,24.9,34.5,0.0
1991-10-14,30.1,25.7,35.6,0.0
1991-10-15,29.2,25.0,34.0,0.0
1991-10-16,28.2,25.1,32.9,0.0
1991-10-17,27.8,24.6,31.7,0.5
1991-10-18,28.0,24.4,31.7,48.0
1991-10-19,27.8,24.25,31.6,0.0
1991-10-20,27.1,24.1,31.2,1.0
1991-10-21,28.2,23.7,31.8,1.5
1991-10-22,28.0,24.1,32.1,0.0
1991-10-23,27.6,24.5,31.7,0.3
1991-10-24,27.1,23.8,31.85,0.3
1991-10-25,28.0,23.2,32.0,0.0
1991-10-26,26.6,24.5,28.45,4.45
1991-10-27,24.2,23.4,24.9,8.9
1991-10-28,25.0,23.5,26.9,41.9
1991-10-29,26.9,23.65,30.5,0.0
1991-10-30,27.4,23.8,31.133333333333333,5.1
1991-10-31,27.9,25.3,31.766666666666666,1.3
1991-11-01,27.1,24.7,32.4,1.8
1991-11-02,27.7,23.9,31.6,0.0
1991-11-03,26.2,23.1,31.0,3.6
1991-11-04,26.9,24.4,32.9,0.0
1991-11-05,26.8,23.9,31.4,0.0
1991-11-06,26.7,23.4,31.0,0.0
1991-11-07,25.0,23.7,29.1,0.0
1991-11-08,25.8,22.8,29.4,0.0
1991-11-09,26.4,22.9,30.3,0.0
1991-11-10,26.9,22.9,31.1,0.3
1991-11-11,26.4,23.05,30.0,3.6
1991-11-12,26.2,23.2,28.6,7.9
1991-11-13,24.7,22.8,28.9,0.0
1991-11-14,24.6,22.4,25.9,196.8
1991-11-15,24.7,22.7,27.6,0.0
1991-11-16,24.1,23.0,25.5,67.8
1991-11-17,26.8,22.7,29.9,92.5
1991-11-18,25.9,22.9,29.85,4.6
1991-11-19,26.5,22.8,29.8,1.3
1991-11-20,27.6,24.3,29.8,0.5
1991-11-21,26.5,23.4,29.8,0.8
1991-11-22,26.1,22.9,30.0,8.6
1991-11-23,26.2,24.0,29.1,7.9
1991-11-24,25.7,22.9,28.4,0.5
1991-11-25,24.7,22.4,27.7,0.0
1991-11-26,24.7,21.9,28.8,0.0
1991-11-27,24.2,20.3,28.1,0.0
1991-11-28,23.1,19.450000000000003,28.9,0.0
1991-11-29,23.3,18.6,29.1,0.0
1991-11-30,23.3,19.4,28.4,0.0
1991-12-01,24.4,20.0,29.1,0.0
1991-12-02,25.3,21.8,29.8,0.0
1991-12-03,25.1,21.5,28.8,0.0
1991-12-04,24.4,20.1,28.7,0.0
1991-12-05,24.6,20.7,29.2,0.0
1991-12-06,23.9,20.15,28.2,0.0
1991-12-07,23.9,19.6,28.8,0.0
1991-12-08,23.8,20.0,28.6,0.0
1991-12-09,23.9,19.8,29.1,0.0
1991-12-10,24.8,20.8,28.6,0.0
1991-12-11,26.4,22.3,29.8,0.0
1991-12-12,26.4,23.8,28.7,0.0
1991-12-13,25.8,22.8,27.6,0.0
1991-12-14,26.1,24.4,28.9,0.0
1991-12-15,25.4,21.5,27.85,0.75
1991-12-16,25.1,21.166666666666664,26.8,1.5
1991-12-17,24.2,20.83333333333333,28.3,0.3
1991-12-18,23.8,20.5,28.8,0.0
1991-12-19,23.8,19.8,28.700000000000003,0.0
1991-12-20,24.1,19.9,28.6,0.0
1991-12-21,24.8,22.6,26.8,0.0
1991-12-22,24.9,22.0,29.4,0.0
1991-12-23,24.1,20.7,29.3,0.0
1991-12-24,24.1,19.4,29.9,0.0
1991-12-25,24.7,21.3,29.9,0.0
1991-12-26,25.6,21.8,31.0,0.0
1991-12-27,26.7,22.2,31.7,0.0
1991-12-28,26.1,22.4,31.133333333333333,0.0
1991-12-29,25.9,22.7,30.566666666666663,0.3
1991-12-30,25.9,24.1,30.0,0.0
1991-12-31,25.6,23.0,29.9,2.55
1992-01-01,25.1,22.9,29.4,5.1
1992-01-02,25.3,23.0,29.0,33.8
1992-01-03,26.1,21.8,28.7,0.0
1992-01-04,24.4,20.6,28.4,0.3
1992-01-05,22.8,19.4,27.8,0.0
1992-01-06,22.1,18.2,28.7,0.0
1992-01-07,21.7,17.0,28.8,0.0
1992-01-08,22.4,17.4,28.200000000000003,0.0
1992-01-09,23.7,18.1,27.6,0.0
1992-01-10,24.9,21.1,29.2,0.0
1992-01-11,24.3,20.5,28.6,0.0
1992-01-12,23.7,19.9,28.7,0.0
1992-01-13,22.7,19.5,28.4,0.0
1992-01-14,22.1,18.8,28.1,4.6
1992-01-15,23.9,19.9,28.5,0.0
1992-01-16,23.5,19.3,28.3,0.0
1992-01-17,24.6,19.275,28.9,0.0
1992-01-18,23.9,19.25,28.2,0.0
1992-01-19,23.5,19.225,28.5,0.0
1992-01-20,22.9,19.2,28.5,0.0
1992-01-21,23.8,18.7,28.2,0.0
1992-01-22,23.3,19.1,28.3,0.0
1992-01-23,23.7,19.1,28.9,0.0
1992-01-24,24.0,19.35,29.7,0.0
1992-01-25,24.1,19.6,29.9,0.0
1992-01-26,23.6,18.7,29.3,0.0
1992-01-27,23.9,19.8,29.0,0.0
1992-01-28,23.9,20.0,28.8,0.0
1992-01-29,23.9,19.4,29.5,0.0
1992-01-30,23.9,20.1,29.0,0.0
1992-01-31,24.2,21.4,31.6,0.0
1992-02-01,25.7,22.0,31.7,0.0
1992-02-02,25.7,21.8,31.8,0.0
1992-02-03,25.9,21.7,31.0,0.0
1992-02-04,22.7,21.7,30.3,0.0
1992-02-05,24.6,21.2,29.6,0.0
1992-02-06,24.7,20.7,30.0,0.0
1992-02-07,25.2,20.0,30.3,0.0
1992-02-08,26.4,21.9,33.0,0.0
1992-02-09,26.4,22.1,32.2,0.0
1992-02-10,26.8,22.0,31.4,0.0
1992-02-11,25.9,21.9,31.1,0.0
1992-02-12,25.9,21.2,31.1,0.0
1992-02-13,25.8,21.6,31.2,0.0
1992-02-14,26.4,21.15,32.0,0.0
1992-02-15,24.8,20.7,31.9,0.0
1992-02-16,26.7,21.75,32.9,0.0
1992-02-17,27.4,22.8,34.4,0.0
1992-02-18,27.8,23.7,33.15,0.0
1992-02-19,27.4,23.7,31.9,0.0
1992-02-20,27.3,22.9,32.3,0.0
1992-02-21,27.8,24.1,32.7,0.0
1992-02-22,27.8,23.3,33.8,0.0
1992-02-23,26.8,22.9,32.4,0.0
1992-02-24,26.2,22.0,31.7,0.0
1992-02-25,26.0,22.2,31.1,0.0
1992-02-26,26.2,21.4,30.7,0.0
1992-02-27,25.5,21.5,30.5,0.0
1992-02-28,25.6,20.4,31.5,0.0
1992-02-29,25.2,19.8,32.0,0.0
1992-03-01,25.6,20.4,32.2,0.0
1992-03-02,27.2,19.7,35.0,0.0
1992-03-03,28.1,21.7,36.7,0.0
1992-03-04,27.2,20.9,36.7,0.0
1992-03-05,28.5,21.3,36.7,106.9
1992-03-06,27.6,21.35,35.2,0.0
1992-03-07,27.7,21.4,37.0,0.0
1992-03-08,24.8,20.9,35.2,0.0
1992-03-09,27.2,20.1,36.1,0.0
1992-03-10,27.6,18.8,36.3,0.0
1992-03-11,26.6,19.3,34.8,0.0
1992-03-12,25.4,20.7,33.3,0.0
1992-03-13,25.6,20.8,31.8,0.0
1992-03-14,25.7,20.4,33.0,0.0
1992-03-15,25.9,19.8,32.4,0.0
1992-03-16,25.8,20.9,34.2,0.0
1992-03-17,27.6,21.031578947368423,33.9,0.0
1992-03-18,27.1,21.16315789473684,33.5,0.0
1992-03-19,27.0,21.294736842105262,33.7,0.0
1992-03-20,27.1,21.426315789473684,33.8,0.0
1992-03-21,26.5,21.55789473684211,32.5,0.0
1992-03-22,25.9,21.68947368421053,31.2,0.0
1992-03-23,26.7,21.82105263157895,31.7,0.0
1992-03-24,28.6,21.95263157894737,34.9,0.0
1992-03-25,27.0,22.084210526315797,32.4,0.0
1992-03-26,27.8,22.21578947368421,32.8,0.0
1992-03-27,28.5,22.347368421052632,34.5,0.0
1992-03-28,28.7,22.478947368421053,34.2,0.0
1992-03-29,29.9,22.610526315789475,38.7,0.0
1992-03-30,29.45,22.742105263157896,37.3,0.0
1992-03-31,29.0,22.873684210526317,35.9,0.0
1992-04-01,28.8,23.00526315789474,33.9,0.0
1992-04-02,28.3,23.13684210526316,33.7,0.0
1992-04-03,27.8,23.26842105263158,33.5,0.0
1992-04-04,29.8,23.4,38.2,0.0
1992-04-05,29.4,25.7,38.0,0.0
1992-04-06,29.9,25.3,40.2,0.0
1992-04-07,30.7,26.4,38.2,0.0
1992-04-08,30.7,26.1,38.0,0.0
1992-04-09,29.7,27.0,37.0,0.0
1992-04-10,29.9,26.7,36.3,0.0
1992-04-11,30.5,26.0,36.0,0.0
1992-04-12,29.3,25.3,35.2,0.0
1992-04-13,28.9,24.6,34.9,0.0
1992-04-14,29.6,23.9,34.45,0.0
1992-04-15,29.7,24.4,34.0,0.0
1992-04-16,29.9,26.1,34.1,0.0
1992-04-17,29.3,25.9,34.0,0.0
1992-04-18,29.5,26.1,35.0,0.0
1992-04-19,29.6,26.4,35.9,0.0
1992-04-20,30.7,26.3,35.8,0.0
1992-04-21,30.1,25.7,36.2,0.0
1992-04-22,30.3,26.4,35.8,0.0
1992-04-23,30.1,25.9,34.7,0.0
1992-04-24,30.0,26.4,34.2,0.0
1992-04-25,28.7,25.7,34.4,0.0
1992-04-26,27.9,25.0,32.9,0.0
1992-04-27,29.9,24.85,35.7,0.0
1992-04-28,29.4,24.7,35.2,0.0
1992-04-29,30.2,24.9,35.3,0.0
1992-04-30,30.1,25.1,34.9,0.0
1992-05-01,30.8,26.1,36.0,0.0
1992-05-02,30.6,27.0,37.7,0.0
1992-05-03,31.4,27.5,37.2,0.0
1992-05-04,29.7,28.0,36.45,0.0
1992-05-05,30.3,27.2,35.7,0.0
1992-05-06,31.3,26.4,36.2,0.0
1992-05-07,30.8,26.8,36.1,0.0
1992-05-08,30.9,27.2,37.3,0.0
1992-05-09,32.3,27.55,38.5,0.0
1992-05-10,31.7,27.9,37.95,0.0
1992-05-11,29.8,27.4,37.4,0.0
1992-05-12,30.4,26.3,35.849999999999994,0.0
1992-05-13,29.2,26.8,34.3,0.0
1992-05-14,29.6,25.9,34.6,0.0
1992-05-15,30.3,26.05,36.85,0.0
1992-05-16,31.7,26.2,39.1,0.0
1992-05-17,33.2,28.9,39.2,0.0
1992-05-18,33.2,28.6,39.9,0.0
1992-05-19,32.6,28.3,38.9,0.0
1992-05-20,31.6,28.0,40.6,0.0
1992-05-21,31.8,28.1,40.9,0.0
1992-05-22,33.1,28.2,42.2,0.0
1992-05-23,32.8,28.4,42.7,0.0
1992-05-24,28.2,23.2,33.7,0.0
1992-05-25,31.6,26.7,41.0,18.5
1992-05-26,30.7,27.9,38.3,0.0
1992-05-27,32.2,28.2,39.4,0.0
1992-05-28,31.9,28.05,39.4,0.0
1992-05-29,31.2,27.9,37.6,0.0
1992-05-30,31.4,28.1,36.7,0.0
1992-05-31,32.1,27.8,37.55,0.0
1992-06-01,32.5,27.8,38.4,0.0
1992-06-02,31.6,28.1,38.3,0.0
1992-06-03,31.9,28.8,37.6,0.0
1992-06-04,31.6,28.1,37.1,0.0
1992-06-05,30.9,27.4,35.7,0.0
1992-06-06,30.9,27.8,35.2,0.0
1992-06-07,31.1,26.8,36.1,0.0
1992-06-08,31.3,26.3,35.900000000000006,0.0
1992-06-09,30.2,26.33333333333333,35.7,0.0
1992-06-10,30.4,26.366666666666664,36.9,0.0
1992-06-11,30.6,26.4,36.8,0.0
1992-06-12,30.6,28.0,35.9,0.0
1992-06-13,31.2,28.1,36.7,0.0
1992-06-14,33.1,28.8,38.6,0.0
1992-06-15,33.7,29.8,40.1,0.0
1992-06-16,32.7,29.1,36.7,0.0
1992-06-17,33.4,29.0,38.8,0.0
1992-06-18,32.6,29.7,37.0,0.0
1992-06-19,32.3,28.83333333333333,36.2,0.0
1992-06-20,30.3,27.966666666666665,34.4,0.0
1992-06-21,33.1,27.1,37.6,1.3
1992-06-22,31.4,29.0,38.25,0.0
1992-06-23,32.5,27.2,38.9,0.0
1992-06-24,33.7,29.1,39.0,0.0
1992-06-25,32.3,29.0,38.9,0.0
1992-06-26,32.0,28.6,38.8,0.25
1992-06-27,32.4,23.8,36.8,0.5
1992-06-28,31.6,28.3,37.7,0.0
1992-06-29,29.7,25.1,37.95,0.0
1992-06-30,31.1,21.9,38.2,0.0
1992-07-01,32.4,28.8,39.0,0.0
1992-07-02,31.5,29.1,35.7,0.0
1992-07-03,30.9,27.6,33.1,0.0
1992-07-04,31.8,28.1,38.3,0.0
1992-07-05,32.1,28.1,38.4,0.0
1992-07-06,29.9,25.4,36.4,7.9
1992-07-07,29.7,24.9,35.0,0.0
1992-07-08,31.4,27.1,38.2,0.0
1992-07-09,31.4,27.9,37.5,0.0
1992-07-10,30.6,27.4,37.7,0.0
1992-07-11,29.6,27.1,35.2,0.0
1992-07-12,29.7,26.8,34.6,0.0
1992-07-13,29.7,26.5,34.900000000000006,0.0
1992-07-14,30.8,26.7,35.2,0.0
1992-07-15,28.4,24.8,36.4,13.45
1992-07-16,28.2,22.9,34.7,26.9
1992-07-17,28.9,24.4,34.1,5.6
1992-07-18,30.5,25.45,35.5,0.0
1992-07-19,30.6,26.5,37.2,0.0
1992-07-20,31.4,26.9,37.1,0.0
1992-07-21,30.8,28.4,35.9,0.25
1992-07-22,28.8,26.599999999999994,36.9,0.5
1992-07-23,28.1,24.8,36.9,6.1
1992-07-24,29.4,23.0,37.5,8.9
1992-07-25,31.3,25.0,33.6,18.0
1992-07-26,31.8,26.2,35.9,0.0
1992-07-27,31.7,27.4,36.25,0.0
1992-07-28,31.4,26.9,36.6,0.0
1992-07-29,30.4,26.4,37.4,0.0
1992-07-30,30.6,25.9,36.8,0.0
1992-07-31,29.9,24.45,37.1,13.6
1992-08-01,27.4,23.0,32.3,27.2
1992-08-02,29.2,24.4,32.95,9.7
1992-08-03,27.3,24.05,33.6,0.0
1992-08-04,27.2,23.7,31.9,9.4
1992-08-05,28.8,24.8,33.4,0.0
1992-08-06,28.5,25.8,33.25,0.0
1992-08-07,29.2,26.0,33.1,0.0
1992-08-08,28.9,25.9,34.0,0.0
1992-08-09,29.7,26.5,35.7,0.0
1992-08-10,28.2,25.23333333333333,34.6,0.0
1992-08-11,26.5,23.966666666666665,32.3,6.9
1992-08-12,27.9,22.7,31.6,17.8
1992-08-13,28.9,26.3,34.6,0.0
1992-08-14,29.9,26.2,33.7,0.3
1992-08-15,31.1,26.9,36.0,0.0
1992-08-16,30.9,27.4,36.9,0.15
1992-08-17,30.4,27.2,35.1,0.3
1992-08-18,31.2,25.9,35.2,0.5
1992-08-19,31.3,27.7,35.8,0.0
1992-08-20,29.1,27.2,36.1,0.0
1992-08-21,29.7,26.7,36.4,0.0
1992-08-22,30.3,26.6,37.1,0.3
1992-08-23,30.8,26.1,37.2,0.0
1992-08-24,28.2,24.15,36.4,0.5
1992-08-25,27.9,22.2,35.6,0.0
1992-08-26,28.7,24.4,36.0,14.5
1992-08-27,27.8,23.1,34.0,5.3
1992-08-28,29.3,23.9,34.3,7.4
1992-08-29,28.1,25.1,35.1,0.0
1992-08-30,29.9,26.3,35.650000000000006,0.0
1992-08-31,28.3,26.1,36.2,2.3
1992-09-01,29.3,25.9,34.2,0.0
1992-09-02,29.5,25.7,35.3,0.7666666666666666
1992-09-03,28.9,25.4,36.7,1.5333333333333332
1992-09-04,28.7,25.1,35.7,2.3
1992-09-05,29.3,25.0,35.4,12.7
1992-09-06,28.9,25.1,32.6,0.0
1992-09-07,29.8,26.4,34.4,0.0
1992-09-08,29.9,26.4,35.5,0.4
1992-09-09,28.9,25.3,35.3,0.8
1992-09-10,28.6,25.65,35.7,1.3
1992-09-11,29.7,26.0,35.5,0.0
1992-09-12,28.1,24.0,34.0,0.3
1992-09-13,28.6,24.1,33.9,8.9
1992-09-14,28.9,26.0,33.6,0.0
1992-09-15,27.7,24.7,34.7,0.0
1992-09-16,29.2,23.4,35.7,0.0
1992-09-17,29.5,25.4,35.9,0.0
1992-09-18,29.4,25.4,36.0,0.0
1992-09-19,30.2,27.0,36.1,0.0
1992-09-20,30.5,24.8,36.7,0.0
1992-09-21,30.6,26.4,36.6,0.0
1992-09-22,29.4,25.8,36.7,0.0
1992-09-23,30.9,26.0,36.9,0.0
1992-09-24,30.5,26.1,36.9,0.0
1992-09-25,30.2,26.5,34.55,0.0
1992-09-26,30.2,25.4,32.2,0.0
1992-09-27,26.5,24.7,29.85,0.0
1992-09-28,24.9,24.0,27.5,9.1
1992-09-29,27.6,23.8,31.7,9.4
1992-09-30,28.5,24.65,32.4,0.0
1992-10-01,28.5,25.5,33.1,0.5
1992-10-02,28.8,25.2,33.0,0.3
1992-10-03,26.3,24.55,32.0,0.5
1992-10-04,26.6,23.9,30.1,13.5
1992-10-05,27.7,24.8,31.8,0.0
1992-10-06,26.8,24.3,30.266666666666666,15.066666666666666
1992-10-07,26.1,23.5,28.73333333333333,30.133333333333333
1992-10-08,25.4,22.9,27.2,45.2
1992-10-09,28.2,24.0,33.4,1.5
1992-10-10,27.6,24.5,32.9,20.6
1992-10-11,28.6,24.3,33.4,1.0
1992-10-12,25.6,22.9,33.0,1.5
1992-10-13,27.9,23.4,33.03333333333333,0.0
1992-10-14,25.7,24.0,33.06666666666666,5.3
1992-10-15,27.8,24.35,33.1,0.0
1992-10-16,27.9,24.7,31.8,0.8
1992-10-17,28.7,24.9,33.1,0.0
1992-10-18,27.9,24.8,31.5,0.0
1992-10-19,26.8,24.7,32.7,0.0
1992-10-20,28.2,23.9,34.4,0.0
1992-10-21,27.6,23.9,34.9,0.0
1992-10-22,28.7,23.9,34.9,0.0
1992-10-23,28.6,24.0,34.6,0.0
1992-10-24,28.0,24.0,33.9,0.0
1992-10-25,28.2,24.0,33.7,0.0
1992-10-26,28.6,23.6,33.9,0.0
1992-10-27,27.9,24.1,32.6,0.0
1992-10-28,27.8,22.9,32.0,0.0
1992-10-29,28.0,24.1,31.7,0.0
1992-10-30,28.4,23.7,32.4,0.0
1992-10-31,27.9,24.3,31.9,0.0
1992-11-01,27.0,23.5,31.8,0.0
1992-11-02,26.1,23.4,29.3,4.3
1992-11-03,26.5,24.2,31.7,2.3
1992-11-04,25.9,21.9,29.2,71.9
1992-11-05,26.3,23.4,29.3,20.3
1992-11-06,26.9,24.0,28.6,0.0
1992-11-07,25.4,23.8,27.9,2.6333333333333333
1992-11-08,26.8,23.6,29.2,5.266666666666667
1992-11-09,27.3,23.73333333333333,30.8,7.9
1992-11-10,26.8,23.866666666666667,30.4,0.0
1992-11-11,27.1,24.0,38.6,2.0
1992-11-12,27.2,24.1,30.0,5.6
1992-11-13,25.2,23.3,27.2,24.1
1992-11-14,24.5,22.5,26.2,71.6
1992-11-15,23.9,22.3,25.7,50.8
1992-11-16,24.3,22.1,26.05,98.0
1992-11-17,25.1,23.5,26.4,36.3
1992-11-18,26.2,23.4,30.4,26.9
1992-11-19,26.5,23.7,31.1,0.8
1992-11-20,25.7,23.8,30.6,1.8
1992-11-21,26.7,23.9,30.7,0.0
1992-11-22,26.8,24.1,30.0,0.0
1992-11-23,26.5,23.450000000000003,30.4,0.0
1992-11-24,26.3,22.8,30.25,0.0
1992-11-25,25.9,21.9,30.1,0.0
1992-11-26,26.1,22.2,30.2,0.0
1992-11-27,26.2,22.3,29.9,0.0
1992-11-28,26.2,23.9,30.1,0.0
1992-11-29,25.7,22.93333333333333,28.9,0.0
1992-11-30,24.6,21.966666666666665,29.4,0.0
1992-12-01,24.5,21.0,28.9,0.0
1992-12-02,25.8,22.2,29.8,6.2
1992-12-03,24.2,23.4,28.9,12.4
1992-12-04,23.9,22.6,26.3,80.0
1992-12-05,24.8,21.9,28.2,38.6
1992-12-06,24.8,21.15,28.7,0.0
1992-12-07,24.4,20.4,28.9,0.0
1992-12-08,24.35,20.35,28.85,0.0
1992-12-09,24.3,20.3,28.8,0.0
1992-12-10,24.25,20.25,28.75,0.0
1992-12-11,24.2,20.2,28.7,0.0
1992-12-12,24.1,21.1,29.2,0.0
1992-12-13,23.9,20.75,28.0,0.5
1992-12-14,24.6,20.4,28.0,0.0
1992-12-15,24.7,21.9,28.5,0.0
1992-12-16,25.5,21.5,29.3,0.0
1992-12-17,25.6,22.05,29.1,0.0
1992-12-18,25.9,22.6,28.9,0.3
1992-12-19,25.4,23.9,28.4,1.5
1992-12-20,24.3,22.0,28.2,11.9
1992-12-21,23.8,20.1,28.6,0.3
1992-12-22,23.8,19.4,28.3,0.0
1992-12-23,24.4,19.25,28.6,0.0
1992-12-24,23.2,19.1,28.4,0.0
1992-12-25,24.8,20.0,28.7,0.0
1992-12-26,23.3,18.9,28.3,0.0
1992-12-27,23.1,19.5,28.7,0.0
1992-12-28,22.2,18.0,28.7,0.0
1992-12-29,22.4,19.4,28.7,0.0
1992-12-30,23.4,19.7,28.75,0.0
1992-12-31,24.2,20.05,28.8,0.0
1993-01-01,24.2,20.4,28.4,0.0
1993-01-02,23.4,20.066666666666663,28.6,0.0
1993-01-03,24.0,19.73333333333333,29.0,0.0
1993-01-04,22.3,19.4,28.9,0.0
1993-01-05,22.3,18.7,28.8,0.0
1993-01-06,23.4,18.0,28.8,0.0
1993-01-07,22.9,18.3,28.7,0.0
1993-01-08,24.1,18.8,29.2,0.0
1993-01-09,24.0,19.3,29.55,0.0
1993-01-10,24.7,20.5,29.9,0.0
1993-01-11,24.7,20.9,30.1,0.0
1993-01-12,23.4,20.1,29.9,0.0
1993-01-13,23.8,19.3,30.9,0.0
1993-01-14,23.0,19.65,31.4,0.0
1993-01-15,24.4,20.0,29.2,0.0
1993-01-16,24.0,20.0,29.8,0.0
1993-01-17,24.3,20.4,29.9,0.0
1993-01-18,23.4,19.4,31.1,0.0
1993-01-19,23.4,18.4,31.3,0.0
1993-01-20,23.5,19.7,31.9,0.0
1993-01-21,25.1,19.7,32.0,0.0
1993-01-22,24.6,21.1,31.05,0.0
1993-01-23,24.9,21.0,30.1,0.0
1993-01-24,24.4,20.9,29.1,0.0
1993-01-25,24.6,20.0,29.2,0.0
1993-01-26,24.6,19.5,29.5,0.0
1993-01-27,24.0,19.0,31.0,0.0
1993-01-28,24.1,19.1,30.8,0.0
1993-01-29,24.5,20.0,29.8,0.0
1993-01-30,24.0,20.0,29.4,0.0
1993-01-31,24.3,20.2,29.6,0.0
1993-02-01,24.7,20.1,30.4,0.0
1993-02-02,24.5,20.1,29.6,0.0
1993-02-03,25.3,21.0,29.9,0.0
1993-02-04,24.8,20.1,29.8,0.0
1993-02-05,24.4,19.450000000000003,30.2,0.0
1993-02-06,24.4,18.8,29.5,0.0
1993-02-07,24.1,18.4,29.5,0.0
1993-02-08,24.3,18.7,31.1,0.0
1993-02-09,22.6,19.7,30.3,0.0
1993-02-10,23.1,18.9,30.15,0.0
1993-02-11,25.2,20.1,30.0,0.0
1993-02-12,23.7,20.6,30.0,0.8
1993-02-13,25.8,21.1,32.4,0.0
1993-02-14,26.6,21.05,33.4,0.0
1993-02-15,26.5,21.0,34.5,0.0
1993-02-16,26.8,22.7,35.3,0.0
1993-02-17,27.1,23.1,34.1,0.0
1993-02-18,27.2,23.4,34.4,0.0
1993-02-19,28.8,24.3,36.1,0.0
1993-02-20,28.3,24.9,34.5,0.0
1993-02-21,26.6,23.03333333333333,34.1,0.0
1993-02-22,25.5,21.166666666666664,33.0,0.0
1993-02-23,25.7,19.3,32.7,0.0
1993-02-24,25.7,20.9,30.4,0.0
1993-02-25,25.6,21.2,30.4,0.0
1993-02-26,24.9,20.8,31.0,0.0
1993-02-27,25.3,20.4,30.9,0.0
1993-02-28,26.2,20.7,31.1,0.0
1993-03-01,26.3,22.0,31.5,0.0
1993-03-02,26.3,23.0,31.5,0.0
1993-03-03,26.7,22.5,30.9,0.0
1993-03-04,25.8,21.7,31.1,0.0
1993-03-05,26.4,21.5,31.15,0.0
1993-03-06,26.4,21.7,31.2,0.0
1993-03-07,27.2,22.4,31.7,0.0
1993-03-08,27.1,22.15,31.7,0.0
1993-03-09,26.8,21.9,31.7,0.0
1993-03-10,26.3,22.0,31.5,0.0
1993-03-11,26.2,22.1,32.4,0.0
1993-03-12,27.7,23.4,33.1,0.0
1993-03-13,28.9,24.0,35.7,0.0
1993-03-14,29.2,24.0,36.7,0.0
1993-03-15,28.8,25.1,37.3,0.0
1993-03-16,29.1,24.4,37.2,0.0
1993-03-17,27.8,23.7,35.9,0.0
1993-03-18,27.7,24.1,36.7,0.0
1993-03-19,28.2,22.7,34.4,0.0
1993-03-20,29.2,23.4,35.3,0.0
1993-03-21,28.7,24.1,34.7,0.0
1993-03-22,29.2,24.5,34.5,0.0
1993-03-23,28.9,25.5,35.5,0.0
1993-03-24,30.6,26.6,37.4,0.0
1993-03-25,30.6,27.4,36.2,0.0
1993-03-26,29.8,27.4,37.0,0.0
1993-03-27,30.5,26.6,37.6,0.0
1993-03-28,30.1,26.8,37.1,0.0
1993-03-29,28.9,25.2,34.3,0.0
1993-03-30,28.7,24.7,33.1,0.0
1993-03-31,28.0,24.1,33.5,0.0
1993-04-01,28.3,24.2,34.5,0.0
1993-04-02,26.7,23.4,36.3,0.0
1993-04-03,28.7,22.4,35.1,0.0
1993-04-04,27.9,21.4,32.8,0.0
1993-04-05,28.6,24.2,33.1,0.0
1993-04-06,30.2,24.5,34.400000000000006,0.0
1993-04-07,28.8,25.2,35.7,0.0
1993-04-08,29.6,24.4,36.8,0.0
